META,PMID,AUTHOR,YEAR,AgeR,AgeC,SexR,SexC,HanR,HanC,PreR,PreC,CNSR,CNSC,NeuR,NeuC,MedR,MedC,RepR,RepC,EleR,EleC,TarR,TarC,PriR,PriC,NonR,NonC,CoiR,CoiC,OriR,OriC,CurR,CurC,LocR,LocC,StiR,StiC,IntR,IntC,PulR,PulC,HotR,HotC,MEPR,MEPC,DayR,DayC,AttR,AttC,ThrR,ThrC,NumR,NumC,TesR,TesC,ConR,ConC,ISIR,ISIC,MeaR,MeaC,UncR,UncC,TOT,NUMR,NUMC,SUMR,SUMC,PERCR,PERCC,R1R,R1C,R2R,R2C,PERCAG,PERCCH,AC1,AC95U,AC95L,KAPPA,KAPU,KAPL
DE LIMA PARDINI 2023,24910601,Ortuno ,2014,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,17.6,17,0,3,0,17.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,25383621,Papazachariadis ,2014,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,70.6,17,0,12,0,70.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,25920013,Peterchev ,2015,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,47.1,17,0,8,0,47.1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,26964725,Salinas ,2016,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,64.7,17,0,11,0,64.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,28334353,Aguila ,2017,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,41.2,17,0,7,0,41.2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,28179165,Balan ,2017,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,52.9,17,0,9,0,52.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,NaN,Lee et al ,2017,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,47.1,17,0,8,0,47.1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,29240021,Cycowicz  ,2018,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,35.3,17,0,6,0,35.3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,30910725,Alekseichuk ,2019,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,31201331,Romero  ,2019,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,64.7,17,0,11,0,64.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,NaN,Roux  ,2019,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,47.1,17,0,8,0,47.1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,33099045,Hanlon  ,2021,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,76.5,17,0,13,0,76.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,33705847,Honda ,2021,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,70.6,17,0,12,0,70.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,33731766,Kadono ,2021,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,41.2,17,0,7,0,41.2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,34542538,Liao ,2021,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,35.3,17,0,6,0,35.3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,33627702,Merken ,2021,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,58.8,17,0,10,0,58.8,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,34077429,Yamanaka ,2021,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,58.8,17,0,10,0,58.8,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,36097816,Romero  ,2022,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,64.7,17,0,11,0,64.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,23738224,Ahlgr?n-Rimpil?inen ,2013,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,90.0,20,0,18,0,90.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,30093350,Bagewadi ,2019,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,76.9,26,0,20,0,76.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,15048615,Bajbouj ,2004,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,81.8,22,0,18,0,81.8,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,26796540,Bridgman ,2016,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,92.0,25,0,23,0,92.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,32585356,Carment ,2020,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,76.0,25,0,19,0,76.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,11926935,Daskalakis ,2002,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,100.0,25,0,25,0,100.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,18308816,Daskalakis ,2008,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,92.0,25,0,23,0,92.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,27867023,Du ,2016,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,84.0,25,0,21,0,84.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,30032068,Du,2018,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,84.0,25,0,21,0,84.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,30126607,Du,2018,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,72.0,25,0,18,0,72.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,14984885,Eichammer ,2004,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,92.0,25,0,23,0,92.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,12107621,Fitzgerald,2002,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,88.0,25,0,22,0,88.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,11864806,Fitzgerald,2002,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,92.0,25,0,23,0,92.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,12834814,Fitzgerald ,2003,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,84.0,25,0,21,0,84.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,15374568,Fitzgerald ,2004,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,88.0,25,0,22,0,88.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,24794881,Frank ,2014,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,95.5,22,0,21,0,95.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,27964871,Goodman ,2017,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,88.0,25,0,22,0,88.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,33991855,Hare ,2021,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,80.0,25,0,20,0,80.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,21945231,Hasan,2012,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,81.8,22,0,18,0,81.8,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,22502988,Hasan,2012,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,72.0,25,0,18,0,72.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,23295893,Hasan,2013,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,76.0,25,0,19,0,76.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,24109457,Hasan,2013,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,92.0,25,0,23,0,92.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,25957485,Kaster ,2015,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,84.0,25,0,21,0,84.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,27770667,Lindberg ,2016,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,0,NAN,1,NAN,1,NAN,72.0,25,0,18,0,72.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,18950746,Liu ,2009,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,84.0,25,0,21,0,84.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,25048423,Mehta ,2014,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,84.6,26,0,22,0,84.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,34571321,Mehta ,2021,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,84.0,25,0,21,0,84.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,34092820,Miyazawa ,2021,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,45.5,22,0,10,0,45.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
LANYI 2024,15522245,Oxley ,2004,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,64.0,25,0,16,0,64.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
